"mlbam_id","year","Change","Fourseam","Slider","Curve","Sinker","Split","Cutter","Knuckler","Slow.Curve","Screwball"
434628,2014,114,988,922,156,719,NA,NA,NA,NA,NA
434628,2013,186,782,482,242,602,NA,NA,NA,NA,NA
434628,2012,151,604,468,227,661,NA,NA,NA,NA,NA
434628,2011,295,1623,483,310,54,NA,NA,NA,NA,NA
434628,2010,212,1748,558,411,89,NA,NA,NA,NA,NA
430935,2015,834,1075,NA,437,631,NA,568,NA,NA,NA
430935,2014,703,1036,NA,295,585,NA,505,NA,NA,NA
430935,2013,847,1378,NA,253,309,NA,618,NA,NA,NA
430935,2012,869,1348,NA,299,192,NA,655,NA,NA,NA
430935,2011,796,1450,NA,324,1,NA,666,NA,NA,NA
430935,2010,825,1891,NA,305,49,NA,532,NA,NA,NA
523648,2012,NA,1,1,7,18,NA,NA,NA,NA,NA
523648,2011,36,64,17,20,52,NA,NA,NA,NA,NA
136880,2013,NA,NA,NA,245,328,201,332,NA,NA,NA
136880,2012,NA,NA,NA,562,511,364,950,NA,NA,NA
136880,2011,NA,NA,NA,650,734,590,1724,NA,NA,NA
136880,2010,NA,NA,NA,666,1151,451,1622,NA,NA,NA
595235,2015,44,73,19,NA,16,NA,NA,NA,NA,NA
595235,2013,2,4,3,NA,NA,NA,NA,NA,NA,NA
407849,2010,NA,11,NA,NA,NA,NA,NA,NA,NA,NA
571735,2015,237,521,237,NA,286,NA,NA,NA,NA,NA
571735,2014,202,465,262,NA,450,NA,NA,NA,NA,NA
571735,2013,23,51,26,NA,72,NA,NA,NA,NA,NA
534910,2015,154,291,74,262,741,NA,NA,NA,NA,NA
534910,2014,88,358,29,347,372,NA,NA,NA,NA,NA
543266,2014,2,11,8,NA,3,NA,25,NA,NA,NA
444935,2015,NA,332,43,NA,NA,NA,77,NA,NA,NA
444935,2014,NA,299,89,NA,2,NA,NA,NA,NA,NA
444935,2013,NA,443,101,NA,NA,NA,NA,NA,NA,NA
444935,2012,NA,405,96,NA,NA,NA,NA,NA,NA,NA
444935,2011,6,157,29,NA,NA,NA,NA,NA,NA,NA
459345,2012,NA,68,36,33,NA,NA,NA,NA,NA,NA
459345,2011,4,61,15,19,11,NA,NA,NA,NA,NA
459345,2010,NA,12,13,5,13,NA,NA,NA,NA,NA
425386,2015,415,783,NA,392,478,NA,327,NA,3,NA
425386,2014,776,1120,343,305,695,NA,297,NA,16,NA
425386,2013,651,697,706,308,1151,NA,NA,NA,16,NA
425386,2012,276,664,526,291,1115,NA,NA,NA,6,NA
425386,2011,345,757,587,303,1296,NA,NA,NA,NA,NA
425386,2010,396,596,698,140,1389,NA,NA,NA,NA,NA
543261,2015,20,45,7,41,29,NA,NA,NA,NA,NA
543261,2013,5,18,NA,23,44,NA,NA,NA,NA,NA
543258,2015,NA,63,NA,NA,8,53,NA,NA,NA,NA
543258,2014,NA,77,NA,NA,4,82,NA,NA,NA,NA
543258,2013,NA,58,NA,NA,1,40,NA,NA,NA,NA
543258,2011,NA,29,NA,NA,32,24,NA,NA,NA,NA
407825,2014,25,66,NA,23,204,NA,111,NA,NA,NA
407825,2013,53,217,NA,110,146,NA,231,NA,NA,NA
407825,2012,8,50,NA,51,33,NA,85,NA,NA,NA
407825,2011,21,329,NA,148,143,NA,379,NA,NA,NA
407825,2010,75,412,NA,86,151,NA,338,NA,NA,NA
448855,2015,3,30,13,NA,NA,NA,16,NA,NA,NA
457915,2015,NA,24,1,2,NA,NA,9,NA,NA,NA
457915,2014,31,445,36,128,11,NA,127,NA,NA,NA
457915,2013,4,175,16,7,NA,NA,41,NA,NA,NA
457915,2012,19,487,17,67,NA,NA,161,NA,NA,NA
457915,2011,18,495,19,37,NA,NA,241,NA,NA,NA
457915,2010,10,44,1,9,NA,NA,19,NA,NA,NA
500610,2015,119,142,NA,46,NA,NA,NA,NA,NA,NA
515052,2015,11,97,168,6,167,NA,NA,NA,NA,NA
459439,2014,NA,3,4,NA,NA,NA,NA,NA,NA,NA
459439,2012,NA,17,13,NA,NA,NA,NA,NA,NA,NA
518748,2015,NA,495,57,334,9,NA,NA,NA,NA,NA
518748,2014,NA,664,163,202,89,NA,NA,NA,NA,NA
518748,2013,181,869,69,457,153,NA,NA,NA,NA,NA
518748,2012,15,140,NA,81,12,NA,NA,NA,NA,NA
276351,2015,1,399,187,NA,NA,NA,NA,NA,NA,NA
276351,2014,56,552,327,NA,22,NA,NA,NA,NA,NA
276351,2013,3,611,286,NA,NA,NA,NA,NA,NA,NA
276351,2012,NA,715,277,NA,NA,NA,NA,NA,NA,NA
276351,2011,4,319,196,NA,NA,NA,NA,NA,NA,NA
425844,2015,731,1514,663,264,179,NA,NA,NA,26,NA
425844,2014,548,1148,659,345,671,NA,NA,NA,15,NA
425844,2013,394,1261,435,412,501,NA,224,NA,16,NA
425844,2012,218,972,411,547,808,NA,409,NA,13,NA
425844,2011,260,1227,615,505,540,NA,NA,NA,7,NA
425844,2010,480,1306,556,354,843,NA,NA,NA,18,NA
276514,2015,NA,132,NA,26,NA,31,24,NA,NA,NA
276514,2014,NA,101,NA,16,NA,10,36,NA,NA,NA
276514,2013,NA,767,NA,191,NA,105,98,NA,NA,NA
276514,2012,NA,410,NA,132,NA,45,217,NA,NA,NA
276514,2011,NA,528,NA,265,NA,84,296,NA,NA,NA
276514,2010,NA,552,NA,135,NA,65,319,NA,NA,NA
502381,2015,14,NA,388,NA,521,NA,NA,NA,NA,NA
502381,2014,66,31,482,8,430,NA,NA,NA,NA,NA
502381,2013,78,73,568,17,288,NA,NA,NA,NA,NA
502381,2012,41,50,790,NA,329,NA,NA,NA,NA,NA
502381,2011,50,33,514,NA,336,NA,NA,NA,NA,NA
502381,2010,28,109,669,NA,342,NA,NA,NA,NA,NA
572889,2015,4,NA,1,NA,3,NA,NA,NA,NA,NA
572889,2014,111,37,65,12,254,NA,NA,NA,NA,NA
572888,2015,124,145,130,11,506,NA,402,NA,NA,NA
572888,2014,64,192,220,NA,502,NA,374,NA,NA,NA
434958,2012,3,NA,12,NA,44,NA,NA,NA,NA,NA
434958,2011,NA,NA,60,NA,158,NA,NA,NA,NA,NA
434958,2010,NA,NA,40,NA,118,NA,NA,NA,NA,NA
543243,2015,211,1119,512,419,731,NA,75,NA,NA,NA
543243,2014,242,994,357,897,827,NA,2,NA,NA,NA
543243,2013,72,576,42,307,205,NA,NA,NA,NA,NA
592351,2015,117,429,127,NA,NA,NA,NA,NA,NA,NA
592351,2014,5,23,9,NA,NA,NA,NA,NA,NA,NA
462522,2013,10,2,5,NA,19,NA,NA,NA,NA,NA
462522,2012,40,155,345,NA,305,NA,NA,NA,NA,NA
462522,2011,86,114,125,28,383,NA,NA,NA,NA,NA
462522,2010,NA,31,36,NA,100,NA,NA,NA,NA,NA
608665,2015,220,72,1,159,957,NA,461,NA,NA,NA
608665,2014,2,NA,NA,5,44,NA,10,NA,NA,NA
543242,2015,NA,588,311,NA,129,41,NA,NA,NA,NA
594840,2015,16,3,64,NA,217,NA,NA,NA,NA,NA
594840,2014,2,1,6,NA,6,NA,NA,NA,NA,NA
346848,2011,282,339,290,NA,NA,NA,NA,NA,NA,NA
346848,2010,161,231,96,NA,NA,NA,NA,NA,NA,NA
641627,2015,14,13,NA,97,591,NA,NA,NA,NA,NA
641627,2014,NA,NA,NA,2,18,NA,NA,NA,NA,NA
452733,2015,66,122,205,2,267,NA,7,NA,NA,NA
452733,2014,63,127,88,NA,95,NA,NA,NA,NA,NA
452733,2013,195,360,418,NA,418,NA,13,NA,NA,NA
452733,2012,182,274,233,1,356,NA,108,NA,NA,NA
452733,2011,316,555,307,9,489,NA,NA,NA,NA,NA
452733,2010,347,766,503,51,598,NA,NA,NA,NA,NA
430950,2013,1,13,NA,2,7,NA,NA,NA,4,NA
430950,2011,8,91,15,NA,7,NA,9,NA,24,NA
580792,2015,4,55,51,NA,NA,NA,NA,NA,NA,NA
605894,2015,77,331,NA,98,47,NA,NA,NA,NA,NA
283166,2013,63,393,358,NA,134,NA,NA,NA,NA,NA
283166,2012,47,331,232,NA,24,NA,NA,NA,NA,NA
283166,2011,32,609,352,NA,NA,NA,NA,NA,NA,NA
283166,2010,4,204,157,NA,NA,NA,NA,NA,NA,NA
646057,2014,20,82,NA,28,NA,NA,NA,NA,NA,NA
461829,2015,455,783,NA,516,1091,NA,NA,NA,NA,NA
461829,2014,479,1026,NA,449,714,NA,NA,NA,NA,NA
461829,2013,348,1309,NA,719,1000,NA,NA,NA,NA,NA
461829,2012,268,1338,NA,715,1085,NA,NA,NA,NA,NA
461829,2011,268,1322,NA,996,981,NA,NA,NA,NA,NA
461829,2010,267,1240,NA,1013,901,NA,NA,NA,NA,NA
434619,2011,12,91,71,6,NA,NA,NA,NA,NA,NA
434619,2010,37,204,131,19,NA,NA,NA,NA,NA,NA
429440,2013,66,NA,NA,53,176,NA,18,NA,NA,NA
429440,2012,62,NA,60,62,219,NA,22,NA,NA,NA
429440,2011,10,NA,4,1,19,NA,NA,NA,NA,NA
592346,2015,97,466,236,44,240,NA,NA,NA,NA,NA
592346,2014,1,13,5,NA,NA,NA,NA,NA,NA,NA
471868,2013,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
594835,2015,19,1,NA,5,41,NA,NA,NA,NA,NA
594835,2014,186,416,54,65,NA,NA,NA,NA,NA,NA
491646,2015,161,NA,234,NA,735,NA,NA,NA,NA,NA
491646,2014,256,22,147,NA,527,NA,NA,NA,NA,NA
491646,2013,200,NA,283,NA,761,NA,NA,NA,NA,NA
491646,2012,217,170,383,16,655,NA,NA,NA,NA,NA
491646,2011,145,60,223,NA,641,NA,NA,NA,NA,NA
491646,2010,161,92,198,NA,539,NA,NA,NA,NA,NA
430404,2015,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
460156,2015,NA,359,275,68,NA,212,NA,NA,NA,NA
460156,2014,NA,175,48,2,NA,118,194,NA,NA,NA
460156,2013,NA,149,116,NA,NA,67,NA,NA,NA,NA
460156,2012,NA,133,111,NA,NA,70,NA,NA,NA,NA
460156,2011,NA,368,155,NA,NA,97,NA,NA,NA,NA
592341,2015,2,127,168,1,92,NA,NA,NA,NA,NA
592341,2013,5,51,27,5,43,NA,11,NA,NA,NA
592340,2015,NA,276,2,106,NA,106,NA,NA,NA,NA
592340,2014,NA,70,NA,18,1,10,NA,NA,NA,NA
643327,2015,42,7,NA,67,117,NA,337,NA,NA,NA
453232,2012,45,296,51,65,38,NA,NA,NA,NA,NA
453232,2011,30,297,55,38,12,NA,NA,NA,NA,NA
571710,2015,34,291,141,NA,NA,NA,NA,NA,NA,NA
571710,2014,3,20,8,NA,NA,NA,NA,NA,NA,NA
460269,2014,1,11,NA,NA,NA,NA,NA,NA,NA,NA
543219,2015,175,239,251,56,95,NA,NA,NA,NA,NA
543219,2011,80,187,49,15,NA,NA,NA,NA,NA,NA
571704,2015,1,709,432,NA,NA,NA,NA,NA,NA,NA
571704,2014,NA,413,277,NA,NA,NA,NA,NA,NA,NA
571704,2013,NA,120,44,NA,NA,NA,NA,NA,NA,NA
502043,2015,632,545,628,91,1315,NA,NA,NA,NA,NA
502043,2014,348,545,603,95,1209,NA,NA,NA,NA,NA
502043,2013,113,146,153,13,473,NA,NA,NA,NA,NA
502043,2012,22,27,53,NA,93,NA,NA,NA,NA,NA
502043,2011,4,1,4,NA,7,NA,NA,NA,NA,NA
463645,2010,6,23,32,NA,32,NA,NA,NA,NA,NA
542674,2015,245,400,52,NA,NA,NA,NA,NA,NA,NA
542674,2014,101,322,69,NA,NA,NA,NA,NA,NA,NA
542674,2013,167,324,97,NA,NA,NA,NA,NA,NA,NA
430683,2014,19,27,4,42,100,NA,NA,NA,NA,NA
430683,2013,7,1,1,6,20,NA,NA,NA,NA,NA
430683,2012,107,50,79,353,553,NA,NA,NA,NA,NA
430683,2011,32,NA,4,33,150,NA,NA,NA,NA,NA
430683,2010,96,12,1,109,290,NA,NA,NA,NA,NA
502226,2012,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
544993,2015,NA,700,237,NA,NA,153,NA,NA,NA,NA
544993,2014,NA,110,28,NA,NA,20,NA,NA,NA,NA
544993,2012,NA,41,9,NA,NA,4,NA,NA,NA,NA
544993,2010,NA,56,3,NA,NA,1,NA,NA,NA,NA
518716,2015,114,83,112,54,242,NA,NA,NA,NA,NA
518716,2014,340,582,238,275,673,NA,2,NA,NA,NA
518716,2013,543,767,548,288,836,NA,NA,NA,NA,NA
518716,2012,387,449,252,217,442,NA,NA,NA,NA,NA
518716,2011,642,602,35,253,826,NA,225,NA,NA,NA
518716,2010,81,181,78,35,105,NA,2,NA,NA,NA
592332,2015,49,1196,20,181,106,320,NA,NA,NA,NA
592332,2014,79,1419,154,NA,32,377,NA,NA,NA,NA
592332,2013,55,498,86,NA,25,124,NA,NA,NA,NA
429985,2013,157,991,382,NA,108,NA,NA,NA,NA,NA
429985,2012,135,616,302,NA,92,NA,NA,NA,NA,NA
429985,2011,18,110,48,NA,19,NA,NA,NA,NA,NA
429985,2010,156,569,253,NA,140,NA,NA,NA,NA,NA
453304,2011,1,42,35,4,NA,NA,NA,NA,NA,NA
453304,2010,NA,7,13,NA,NA,NA,NA,NA,NA,NA
518713,2013,52,86,NA,15,31,NA,NA,NA,NA,NA
490063,2015,72,917,372,337,677,NA,NA,NA,NA,NA
490063,2014,28,1256,544,249,441,NA,NA,NA,NA,NA
490063,2013,97,1203,575,201,337,NA,NA,NA,NA,NA
490063,2012,84,711,455,181,347,NA,NA,NA,NA,NA
490063,2011,361,1310,771,385,489,NA,NA,NA,NA,NA
490063,2010,186,1548,491,318,872,NA,NA,NA,NA,NA
477237,2013,3,21,6,2,NA,NA,NA,NA,NA,NA
477237,2012,5,12,6,NA,NA,NA,NA,NA,NA,NA
477237,2011,1,4,4,NA,NA,NA,NA,NA,NA,NA
279782,2013,100,401,NA,178,349,NA,218,NA,NA,NA
279782,2011,55,335,NA,89,221,NA,147,NA,NA,NA
279782,2010,294,983,NA,317,1022,NA,830,NA,NA,NA
554340,2015,19,583,236,NA,NA,NA,11,NA,NA,NA
554340,2014,4,87,42,NA,NA,NA,NA,NA,NA,NA
554340,2013,9,29,16,NA,NA,NA,NA,NA,NA,NA
607162,2013,NA,35,10,NA,NA,NA,NA,NA,NA,NA
472610,2015,NA,654,453,NA,NA,NA,NA,NA,NA,NA
472610,2014,NA,174,109,NA,1,NA,NA,NA,NA,NA
472610,2013,NA,351,194,NA,NA,NA,NA,NA,NA,NA
544725,2015,1,10,3,NA,9,NA,NA,NA,NA,NA
544725,2014,6,13,NA,NA,6,NA,NA,NA,NA,NA
592329,2015,41,198,148,NA,165,NA,NA,NA,NA,NA
448802,2015,270,479,345,104,598,NA,NA,NA,NA,NA
448802,2014,104,141,112,41,233,NA,NA,NA,NA,NA
448802,2013,120,119,201,71,315,NA,NA,NA,NA,NA
448802,2012,319,261,300,140,784,NA,NA,NA,NA,NA
448802,2011,538,710,626,330,1149,NA,NA,NA,NA,NA
448802,2010,334,522,518,304,987,NA,NA,NA,NA,NA
451600,2012,51,65,NA,22,89,NA,NA,NA,NA,NA
571057,2015,87,375,209,NA,NA,NA,NA,NA,NA,NA
571057,2014,11,77,48,NA,NA,NA,NA,NA,NA,NA
451596,2015,160,1021,946,372,692,NA,NA,NA,NA,NA
451596,2014,26,1183,788,614,580,NA,NA,NA,NA,NA
451596,2013,47,1093,756,641,549,NA,NA,NA,NA,NA
451596,2012,82,1492,796,647,515,NA,NA,NA,NA,NA
451596,2011,37,2086,769,766,180,NA,NA,NA,NA,NA
451596,2010,126,1893,562,650,NA,NA,NA,NA,NA,NA
451595,2012,2,11,1,NA,NA,NA,NA,NA,NA,NA
451595,2010,78,444,273,130,416,NA,NA,NA,NA,NA
451482,2012,78,NA,135,NA,219,NA,NA,NA,NA,NA
451482,2011,34,NA,274,NA,449,NA,NA,NA,NA,NA
451482,2010,229,NA,811,NA,1270,NA,NA,NA,NA,NA
471803,2010,1,33,43,NA,21,NA,NA,NA,NA,NA
518703,2015,1,98,116,17,60,NA,NA,NA,NA,NA
518703,2014,4,376,278,45,64,NA,NA,NA,NA,NA
518703,2013,17,560,507,41,119,NA,NA,NA,NA,NA
518703,2012,15,331,299,35,106,NA,NA,NA,NA,NA
518703,2011,181,538,246,203,245,NA,NA,NA,NA,NA
453539,2013,NA,4,NA,NA,1,NA,NA,NA,NA,NA
445246,2011,NA,399,117,NA,NA,108,NA,NA,NA,NA
445246,2010,NA,562,170,NA,NA,121,NA,NA,NA,NA
150118,2012,92,400,33,NA,NA,NA,NA,NA,NA,NA
150118,2011,175,731,56,NA,NA,NA,NA,NA,NA,NA
150118,2010,160,632,100,NA,NA,NA,NA,NA,NA,NA
457117,2015,53,203,121,NA,NA,NA,NA,NA,NA,NA
457117,2014,34,620,126,1,NA,NA,8,NA,NA,NA
457117,2013,31,1110,NA,NA,NA,NA,138,NA,NA,NA
457117,2012,1,1095,81,108,NA,NA,NA,NA,NA,NA
457117,2011,10,928,NA,273,NA,NA,NA,NA,NA,NA
457117,2010,8,449,NA,108,NA,NA,NA,NA,NA,NA
543184,2015,7,292,NA,118,180,NA,367,NA,NA,NA
543184,2014,3,159,NA,32,73,NA,111,NA,NA,NA
543184,2012,160,513,NA,183,392,NA,192,NA,NA,NA
543184,2010,NA,2,NA,NA,1,NA,NA,NA,NA,NA
516910,2015,104,275,57,NA,392,NA,345,NA,NA,NA
516910,2014,40,151,37,NA,132,NA,125,NA,NA,NA
448287,2011,32,114,16,NA,NA,NA,NA,NA,NA,NA
448287,2010,373,176,112,NA,767,NA,NA,NA,NA,NA
543178,2013,7,24,3,NA,NA,NA,NA,NA,NA,NA
430630,2015,NA,326,105,NA,NA,99,NA,NA,NA,NA
430630,2014,NA,637,201,NA,NA,163,NA,NA,NA,NA
430630,2013,NA,610,136,NA,NA,195,NA,NA,NA,NA
430630,2012,NA,616,112,NA,NA,94,NA,NA,NA,NA
430630,2011,NA,785,135,NA,NA,188,NA,NA,NA,NA
430630,2010,NA,685,217,NA,NA,165,NA,NA,NA,NA
211041,2011,NA,204,38,43,93,74,10,14,NA,NA
211041,2010,NA,275,NA,287,205,130,75,4,NA,NA
545338,2015,1,16,NA,NA,NA,NA,NA,NA,NA,NA
425796,2015,NA,21,3,NA,23,NA,NA,NA,NA,NA
407911,2014,NA,67,NA,5,NA,28,NA,NA,NA,NA
407911,2013,NA,68,1,4,NA,35,NA,NA,NA,NA
407911,2012,NA,504,32,34,NA,203,NA,NA,NA,NA
407911,2011,NA,594,1,88,NA,171,NA,NA,NA,NA
407911,2010,NA,588,14,87,NA,203,NA,NA,NA,NA
433585,2015,54,30,69,84,129,NA,33,NA,NA,NA
433585,2014,36,19,56,69,154,NA,3,NA,NA,NA
433585,2013,235,NA,16,272,629,NA,87,NA,NA,NA
433585,2012,448,160,2,372,764,NA,165,NA,NA,NA
433585,2011,967,1,NA,452,1803,NA,2,NA,NA,NA
433585,2010,406,NA,NA,220,1022,NA,NA,NA,NA,NA
460257,2010,3,81,31,9,NA,NA,NA,NA,NA,NA
543174,2014,2,28,NA,28,100,NA,NA,NA,NA,NA
521655,2014,NA,12,1,NA,NA,NA,NA,NA,NA,NA
521655,2013,5,56,7,NA,NA,NA,NA,NA,NA,NA
521655,2012,5,41,7,NA,NA,NA,NA,NA,NA,NA
592314,2015,49,648,206,172,403,NA,NA,NA,NA,NA
592314,2014,35,160,NA,53,77,NA,NA,NA,NA,NA
592314,2013,1,31,NA,15,15,NA,NA,NA,NA,NA
543169,2014,12,NA,17,23,88,NA,NA,NA,NA,NA
543169,2013,28,161,63,34,54,NA,NA,NA,NA,NA
543169,2012,7,47,16,3,6,NA,NA,NA,NA,NA
420864,2011,3,70,27,19,NA,NA,NA,NA,NA,NA
420864,2010,37,216,130,92,37,NA,NA,NA,NA,NA
572309,2015,19,38,NA,44,55,NA,41,NA,NA,NA
456071,2015,288,9,199,NA,558,NA,NA,NA,NA,NA
456071,2014,178,549,155,NA,NA,NA,NA,NA,NA,NA
450729,2015,NA,106,172,111,1042,207,6,NA,NA,NA
450729,2014,NA,148,110,222,1474,326,273,NA,NA,NA
450729,2013,NA,206,75,735,1625,554,441,NA,NA,NA
450729,2012,NA,180,143,574,1319,364,258,NA,NA,NA
450729,2011,NA,373,79,552,1788,401,526,NA,NA,NA
450729,2010,NA,449,NA,238,1395,391,280,NA,NA,NA
457567,2012,NA,10,NA,8,NA,NA,13,NA,NA,NA
457567,2011,NA,161,NA,88,49,NA,107,NA,NA,NA
457567,2010,3,165,NA,133,85,NA,NA,NA,NA,NA
605232,2015,55,NA,156,NA,539,NA,NA,NA,NA,NA
605232,2014,22,4,32,NA,163,NA,NA,NA,NA,NA
150153,2013,NA,35,28,1,18,NA,NA,NA,NA,NA
150153,2011,27,278,214,93,18,NA,NA,NA,NA,NA
150153,2010,100,756,412,212,106,NA,NA,NA,NA,NA
451628,2014,3,149,53,NA,NA,NA,NA,NA,NA,NA
451628,2013,76,814,340,NA,NA,NA,NA,NA,NA,NA
451628,2010,16,171,52,NA,NA,NA,NA,NA,NA,NA
543155,2014,NA,19,NA,30,5,NA,49,NA,NA,NA
543155,2013,NA,456,NA,270,25,NA,195,NA,NA,NA
543155,2012,NA,165,NA,94,64,NA,98,NA,NA,NA
543155,2011,9,23,NA,9,19,NA,NA,NA,NA,NA
571666,2015,474,1739,92,483,NA,NA,241,NA,NA,NA
571666,2014,101,649,NA,190,51,NA,123,NA,NA,NA
571666,2013,62,243,NA,97,1,NA,55,NA,NA,NA
571666,2012,208,1172,NA,457,NA,NA,313,NA,NA,NA
571666,2011,6,29,NA,3,NA,NA,3,NA,NA,NA
571666,2010,45,199,NA,31,NA,NA,28,NA,NA,NA
502272,2015,NA,516,NA,65,NA,NA,365,NA,NA,NA
502272,2014,NA,515,NA,69,3,NA,405,NA,NA,NA
502272,2013,NA,430,NA,73,41,NA,409,NA,NA,NA
502272,2012,NA,255,NA,110,55,NA,158,NA,NA,NA
502272,2010,NA,13,NA,2,12,NA,18,NA,NA,NA
451661,2015,44,NA,103,136,NA,NA,594,NA,NA,NA
451661,2014,127,14,NA,193,NA,NA,618,NA,NA,NA
451661,2013,30,6,1,128,NA,NA,474,NA,NA,NA
451661,2011,6,20,NA,6,NA,NA,NA,NA,NA,NA
451661,2010,13,137,NA,32,NA,NA,NA,NA,NA,NA
518674,2012,38,8,120,NA,259,NA,NA,NA,NA,NA
594815,2015,48,115,NA,21,NA,NA,NA,NA,NA,NA
593140,2015,6,77,27,NA,NA,NA,NA,NA,NA,NA
593140,2014,2,11,3,NA,NA,NA,NA,NA,NA,NA
408230,2013,20,8,68,NA,74,NA,NA,NA,NA,NA
408230,2010,194,9,200,NA,667,NA,16,NA,NA,NA
444857,2015,60,NA,NA,441,475,NA,785,NA,1,NA
444857,2014,122,56,NA,788,923,NA,1040,NA,3,NA
444857,2013,134,102,NA,795,1018,NA,1024,NA,NA,NA
444857,2012,201,NA,NA,522,775,65,713,NA,NA,NA
444857,2011,79,NA,NA,128,222,NA,288,NA,NA,NA
444857,2010,183,NA,NA,627,821,NA,942,NA,NA,NA
605226,2015,19,74,NA,31,NA,NA,NA,NA,NA,NA
543144,2015,106,220,NA,124,19,NA,325,NA,NA,NA
543144,2014,81,186,NA,199,97,NA,685,NA,NA,NA
543144,2013,7,189,NA,206,141,NA,480,NA,NA,NA
543144,2011,3,10,12,2,35,NA,3,NA,NA,NA
543144,2010,8,39,42,8,45,NA,24,NA,NA,NA
150035,2014,6,159,105,NA,189,NA,7,NA,NA,NA
150035,2013,46,127,92,NA,196,NA,127,NA,NA,NA
150035,2012,1,93,105,NA,148,NA,84,NA,NA,NA
150035,2011,NA,193,174,NA,325,NA,185,NA,NA,NA
150035,2010,9,316,143,NA,483,NA,248,NA,NA,NA
571656,2015,142,362,125,NA,51,NA,7,NA,NA,NA
571656,2014,51,112,31,NA,NA,NA,NA,NA,NA,NA
544727,2015,NA,110,281,NA,805,114,NA,NA,NA,NA
544727,2014,10,331,138,156,560,NA,NA,NA,NA,NA
544727,2013,16,124,NA,62,56,NA,NA,NA,NA,NA
544727,2012,10,107,NA,32,59,NA,NA,NA,NA,NA
544727,2010,1,11,NA,NA,NA,NA,NA,NA,NA,NA
425466,2011,1,94,56,10,75,NA,NA,NA,NA,NA
425466,2010,7,55,28,2,16,NA,NA,NA,NA,NA
445968,2015,2,12,28,NA,15,NA,NA,NA,NA,NA
445968,2014,19,101,272,NA,79,NA,NA,NA,NA,NA
445968,2012,48,134,144,8,166,NA,NA,NA,NA,NA
445968,2011,57,51,111,28,188,NA,NA,NA,NA,NA
445968,2010,176,242,88,83,328,NA,43,NA,NA,NA
462136,2015,853,1601,NA,355,NA,NA,262,NA,NA,NA
462136,2014,777,1443,NA,336,43,NA,4,NA,NA,NA
462136,2013,495,1206,NA,340,NA,NA,2,NA,NA,NA
462136,2012,414,1322,NA,515,60,NA,17,NA,NA,NA
462136,2011,364,741,NA,352,121,NA,70,NA,NA,NA
462136,2010,74,129,NA,60,NA,NA,NA,NA,NA,NA
546276,2014,16,83,NA,26,2,NA,NA,NA,NA,NA
467850,2013,18,568,220,NA,NA,NA,NA,NA,NA,NA
467850,2012,7,249,155,NA,26,NA,9,NA,NA,NA
467850,2011,NA,235,146,NA,NA,NA,NA,NA,NA,NA
467850,2010,NA,60,34,NA,NA,NA,NA,NA,NA,NA
572362,2015,48,139,NA,32,NA,NA,NA,NA,NA,NA
572362,2014,172,616,53,178,NA,NA,NA,NA,NA,NA
572362,2013,111,565,47,191,NA,NA,19,NA,NA,NA
572362,2012,13,178,18,53,NA,NA,44,NA,NA,NA
543136,2013,1,NA,4,NA,26,NA,NA,NA,NA,NA
543136,2012,26,3,130,NA,680,NA,NA,NA,NA,NA
543136,2011,8,5,66,NA,115,NA,NA,NA,NA,NA
543135,2015,NA,1262,594,237,NA,540,NA,NA,NA,NA
543135,2014,92,1938,778,294,36,6,NA,NA,NA,NA
543135,2013,28,1188,313,152,NA,NA,1,NA,NA,NA
543135,2012,135,926,427,190,410,NA,72,NA,NA,NA
543135,2011,14,269,137,29,143,NA,NA,NA,NA,NA
446264,2013,21,64,36,14,46,NA,NA,NA,NA,NA
446264,2012,8,24,18,8,21,NA,NA,NA,NA,NA
446264,2011,62,222,113,57,200,NA,NA,NA,NA,NA
446264,2010,110,612,242,189,419,NA,NA,NA,NA,NA
450832,2010,NA,30,57,NA,37,NA,NA,NA,NA,NA
518655,2012,24,41,NA,1,NA,NA,2,NA,NA,NA
518655,2011,81,199,NA,20,NA,NA,68,NA,NA,NA
518655,2010,297,823,NA,139,NA,NA,361,NA,NA,NA
518653,2015,3,5,NA,2,7,NA,NA,NA,NA,NA
518653,2013,2,4,NA,1,4,NA,NA,NA,NA,NA
623395,2015,10,337,NA,89,NA,NA,NA,NA,NA,NA
623395,2014,5,49,4,8,NA,NA,NA,NA,NA,NA
606273,2015,443,737,NA,388,171,NA,NA,NA,NA,NA
606273,2014,639,1160,NA,631,260,NA,3,NA,NA,NA
455091,2013,1,10,1,NA,NA,NA,NA,NA,NA,NA
455091,2012,6,153,93,NA,1,NA,NA,NA,NA,NA
455091,2011,NA,8,4,NA,NA,NA,NA,NA,NA,NA
455091,2010,31,191,52,NA,NA,NA,NA,NA,NA,NA
595191,2015,51,352,117,142,77,NA,NA,NA,NA,NA
595191,2013,1,12,NA,NA,3,NA,NA,NA,NA,NA
455090,2012,2,1,NA,1,3,NA,NA,NA,NA,NA
457754,2015,NA,176,119,19,NA,NA,NA,NA,NA,NA
457754,2014,NA,113,51,NA,NA,NA,NA,NA,NA,NA
605218,2015,4,55,NA,27,1,NA,NA,NA,NA,NA
605218,2014,13,97,NA,27,1,NA,NA,NA,NA,NA
