"mlbam_id","Year","pfx_var","Fourseam","Change","Slider","Sinker","Curve","Cutter","Split","Knuckler","Slow Curve"
518774,"2012","mph","95.78","86.66","89.13","95.22","83.03",NA,NA,NA,NA
518774,"2013","mph","96.96","88.21","90.86","0.00","84.54",NA,NA,NA,NA
518774,"2015","mph","96.46","88.78","90.24","0.00","84.35",NA,NA,NA,NA
518813,"2010","bway","3.47",NA,"1.43",NA,"0.00",NA,"4.00",NA,NA
518813,"2011","bway","6.89",NA,"3.90",NA,"0.00",NA,"0.00",NA,NA
518813,"2012","bway","6.25",NA,"5.34",NA,"7.14",NA,"0.00",NA,NA
518813,"2013","bway","6.75",NA,"3.75",NA,"0.00",NA,"0.00",NA,NA
518813,"2014","bway","5.53",NA,"3.09",NA,"0.00",NA,"11.54",NA,NA
518813,"2015","bway","6.73",NA,"4.47",NA,"5.41",NA,"0.00",NA,NA
518813,"2010","vloc","-0.14",NA,"-0.89",NA,"-1.10",NA,"-1.12",NA,NA
518813,"2011","vloc","-0.12",NA,"-1.08",NA,"-1.63",NA,"-1.19",NA,NA
518813,"2012","vloc","-0.20",NA,"-0.60",NA,"-0.79",NA,"-1.21",NA,NA
518813,"2013","vloc","-0.14",NA,"-1.14",NA,"0.00",NA,"-1.26",NA,NA
518813,"2014","vloc","-0.09",NA,"-0.88",NA,"0.00",NA,"-1.64",NA,NA
518813,"2015","vloc","-0.32",NA,"-0.79",NA,"-1.45",NA,"-1.21",NA,NA
518813,"2010","hloc","0.19",NA,"0.36",NA,"0.13",NA,"0.55",NA,NA
518813,"2011","hloc","0.48",NA,"0.46",NA,"0.14",NA,"0.44",NA,NA
518813,"2012","hloc","0.35",NA,"0.20",NA,"-0.09",NA,"0.62",NA,NA
518813,"2013","hloc","0.43",NA,"0.21",NA,"0.00",NA,"0.50",NA,NA
518813,"2014","hloc","0.34",NA,"0.32",NA,"0.00",NA,"0.64",NA,NA
518813,"2015","hloc","0.40",NA,"0.31",NA,"0.46",NA,"0.95",NA,NA
518813,"2010","pfx_z","11.26",NA,"1.56",NA,"-5.81",NA,"1.79",NA,NA
518813,"2011","pfx_z","11.32",NA,"1.16",NA,"-5.89",NA,"3.36",NA,NA
518813,"2012","pfx_z","11.10",NA,"-0.88",NA,"-6.85",NA,"3.49",NA,NA
518813,"2013","pfx_z","11.79",NA,"0.01",NA,"0.00",NA,"3.85",NA,NA
518813,"2014","pfx_z","10.93",NA,"-0.56",NA,"0.00",NA,"3.82",NA,NA
518813,"2015","pfx_z","10.51",NA,"0.89",NA,"-6.19",NA,"4.02",NA,NA
518813,"2010","pfx_x","-1.96",NA,"3.08",NA,"2.24",NA,"-1.54",NA,NA
518813,"2011","pfx_x","-1.51",NA,"3.15",NA,"2.61",NA,"-3.07",NA,NA
518813,"2012","pfx_x","-1.35",NA,"2.70",NA,"2.52",NA,"-3.33",NA,NA
518813,"2013","pfx_x","-1.86",NA,"2.68",NA,"0.00",NA,"-3.39",NA,NA
518813,"2014","pfx_x","-0.63",NA,"2.40",NA,"0.00",NA,"-2.33",NA,NA
518813,"2015","pfx_x","-0.34",NA,"2.52",NA,"2.85",NA,"-3.45",NA,NA
518813,"2010","maxmph","99.07",NA,"89.66",NA,"82.90",NA,"90.40",NA,NA
518813,"2011","maxmph","98.62",NA,"90.77",NA,"81.75",NA,"89.05",NA,NA
518813,"2012","maxmph","99.95",NA,"92.03",NA,"81.15",NA,"89.38",NA,NA
518813,"2013","maxmph","100.46",NA,"92.67",NA,"0.00",NA,"91.49",NA,NA
518813,"2014","maxmph","100.03",NA,"91.41",NA,"0.00",NA,"90.69",NA,NA
518813,"2015","maxmph","97.65",NA,"90.82",NA,"81.29",NA,"89.10",NA,NA
518813,"2010","mph","96.14",NA,"87.12",NA,"80.26",NA,"86.27",NA,NA
518813,"2011","mph","95.38",NA,"86.98",NA,"77.99",NA,"86.78",NA,NA
518813,"2012","mph","96.30",NA,"86.21",NA,"76.36",NA,"86.77",NA,NA
518813,"2013","mph","96.65",NA,"87.58",NA,"0.00",NA,"87.12",NA,NA
518813,"2014","mph","96.33",NA,"86.40",NA,"0.00",NA,"88.58",NA,NA
518813,"2015","mph","94.29",NA,"86.22",NA,"77.97",NA,"86.54",NA,NA
518858,"2011","bway",NA,"0.00","0.00","0.00","0.00",NA,NA,NA,NA
518858,"2012","bway",NA,"4.72","5.76","6.34","0.00",NA,NA,NA,NA
518858,"2013","bway",NA,"1.92","4.69","7.27","0.00",NA,NA,NA,NA
518858,"2014","bway",NA,"0.00","14.29","0.00","0.00",NA,NA,NA,NA
518858,"2015","bway",NA,"0.00","1.87","10.14","0.00",NA,NA,NA,NA
518858,"2011","vloc",NA,"0.10","-2.56","-0.39","0.17",NA,NA,NA,NA
518858,"2012","vloc",NA,"-0.50","-0.70","-0.09","-0.31",NA,NA,NA,NA
518858,"2013","vloc",NA,"-0.17","-0.66","0.15","0.00",NA,NA,NA,NA
518858,"2014","vloc",NA,"-0.80","-1.06","-0.37","0.00",NA,NA,NA,NA
518858,"2015","vloc",NA,"-0.58","-1.05","0.24","0.15",NA,NA,NA,NA
518858,"2011","hloc",NA,"0.68","-0.04","0.21","0.06",NA,NA,NA,NA
518858,"2012","hloc",NA,"0.49","0.46","0.34","0.67",NA,NA,NA,NA
518858,"2013","hloc",NA,"0.82","0.39","0.26","0.00",NA,NA,NA,NA
518858,"2014","hloc",NA,"0.55","0.46","0.00","0.00",NA,NA,NA,NA
518858,"2015","hloc",NA,"1.23","0.24","0.26","0.75",NA,NA,NA,NA
518858,"2011","pfx_z",NA,"5.38","2.53","9.25","-4.83",NA,NA,NA,NA
518858,"2012","pfx_z",NA,"7.19","-0.22","8.65","-4.02",NA,NA,NA,NA
518858,"2013","pfx_z",NA,"6.92","0.61","8.72","0.00",NA,NA,NA,NA
518858,"2014","pfx_z",NA,"3.82","1.43","6.47","0.00",NA,NA,NA,NA
518858,"2015","pfx_z",NA,"6.05","1.91","8.29","-2.53",NA,NA,NA,NA
518858,"2011","pfx_x",NA,"-9.92","0.32","-8.96","4.03",NA,NA,NA,NA
518858,"2012","pfx_x",NA,"-6.93","0.99","-7.94","7.49",NA,NA,NA,NA
518858,"2013","pfx_x",NA,"-7.51","1.61","-7.82","0.00",NA,NA,NA,NA
518858,"2014","pfx_x",NA,"-8.94","-0.15","-8.96","0.00",NA,NA,NA,NA
518858,"2015","pfx_x",NA,"-7.30","1.73","-7.28","9.19",NA,NA,NA,NA
518858,"2011","maxmph",NA,"85.46","83.45","96.20","82.67",NA,NA,NA,NA
518858,"2012","maxmph",NA,"94.35","91.55","102.05","85.74",NA,NA,NA,NA
518858,"2013","maxmph",NA,"92.87","92.65","101.68","0.00",NA,NA,NA,NA
518858,"2014","maxmph",NA,"91.49","91.34","98.33","0.00",NA,NA,NA,NA
518858,"2015","maxmph",NA,"92.58","92.97","100.28","80.47",NA,NA,NA,NA
518858,"2011","mph",NA,"84.16","83.45","94.38","81.87",NA,NA,NA,NA
518858,"2012","mph",NA,"88.03","88.26","98.23","81.36",NA,NA,NA,NA
518858,"2013","mph",NA,"88.37","88.24","98.31","0.00",NA,NA,NA,NA
518858,"2014","mph",NA,"87.22","89.65","97.16","0.00",NA,NA,NA,NA
518858,"2015","mph",NA,"92.01","89.60","97.82","80.47",NA,NA,NA,NA
519043,"2011","bway","6.67","5.56",NA,"0.00","1.85","0.00",NA,NA,NA
519043,"2012","bway","7.70","5.60",NA,"6.20","5.02","0.00",NA,NA,NA
519043,"2013","bway","5.86","5.45",NA,"3.91","5.25","0.00",NA,NA,NA
519043,"2014","bway","4.76","3.13",NA,"4.11","0.00","11.11",NA,NA,NA
519043,"2015","bway","6.41","0.00",NA,"9.68","3.69","4.69",NA,NA,NA
519043,"2011","vloc","-0.03","-0.98",NA,"0.00","-0.47","0.00",NA,NA,NA
519043,"2012","vloc","0.07","-0.69",NA,"-0.31","-0.66","0.00",NA,NA,NA
519043,"2013","vloc","0.07","-0.84",NA,"-0.21","-0.50","0.00",NA,NA,NA
519043,"2014","vloc","0.52","-0.75",NA,"-0.22","-1.14","-0.59",NA,NA,NA
519043,"2015","vloc","-0.08","-1.00",NA,"-0.32","-0.86","-0.63",NA,NA,NA
519043,"2011","hloc","0.10","0.18",NA,"0.00","0.21","0.00",NA,NA,NA
519043,"2012","hloc","0.00","0.18",NA,"0.21","-0.17","0.00",NA,NA,NA
519043,"2013","hloc","0.07","-0.09",NA,"0.14","-0.03","0.00",NA,NA,NA
519043,"2014","hloc","-0.14","-0.35",NA,"0.27","0.09","-0.19",NA,NA,NA
519043,"2015","hloc","0.08","0.08",NA,"0.21","-0.00","0.03",NA,NA,NA
519043,"2011","pfx_z","10.82","6.38",NA,"0.00","-2.75","0.00",NA,NA,NA
519043,"2012","pfx_z","10.38","5.86",NA,"8.64","-5.02","0.00",NA,NA,NA
519043,"2013","pfx_z","10.93","5.83",NA,"9.14","-5.77","0.00",NA,NA,NA
519043,"2014","pfx_z","10.56","6.40",NA,"9.44","-7.31","7.63",NA,NA,NA
519043,"2015","pfx_z","9.58","4.31",NA,"6.58","-8.07","5.78",NA,NA,NA
519043,"2011","pfx_x","9.26","10.25",NA,"0.00","-3.05","0.00",NA,NA,NA
519043,"2012","pfx_x","8.29","10.80",NA,"10.79","-2.95","0.00",NA,NA,NA
519043,"2013","pfx_x","8.17","10.10",NA,"10.36","-2.31","0.00",NA,NA,NA
519043,"2014","pfx_x","5.40","10.00",NA,"9.42","-1.73","3.61",NA,NA,NA
519043,"2015","pfx_x","7.98","10.90",NA,"10.79","-4.12","2.02",NA,NA,NA
519043,"2011","maxmph","99.14","88.76",NA,"0.00","87.22","0.00",NA,NA,NA
519043,"2012","maxmph","98.25","90.55",NA,"98.52","86.87","0.00",NA,NA,NA
519043,"2013","maxmph","96.60","89.38",NA,"96.62","85.43","0.00",NA,NA,NA
519043,"2014","maxmph","96.06","87.55",NA,"96.29","83.11","92.77",NA,NA,NA
519043,"2015","maxmph","96.24","87.57",NA,"94.17","82.84","93.16",NA,NA,NA
519043,"2011","mph","96.17","86.52",NA,"0.00","83.50","0.00",NA,NA,NA
519043,"2012","mph","95.07","86.26",NA,"94.99","82.72","0.00",NA,NA,NA
519043,"2013","mph","93.30","84.82",NA,"93.62","81.61","0.00",NA,NA,NA
519043,"2014","mph","92.79","85.47",NA,"92.74","80.91","91.23",NA,NA,NA
519043,"2015","mph","92.93","84.62",NA,"92.15","80.19","90.11",NA,NA,NA
519186,"2009","bway","4.55","12.50",NA,"0.00","11.11",NA,"0.00",NA,NA
519186,"2010","bway","8.97","0.00",NA,"0.00","11.48",NA,"1.82",NA,NA
519186,"2011","bway","8.16","2.82",NA,"0.00","6.69",NA,"3.41",NA,NA
519186,"2012","bway","6.24","3.70",NA,"11.11","2.27",NA,"4.29",NA,NA
519186,"2013","bway","7.30","3.03",NA,"0.00","3.85",NA,"4.94",NA,NA
519186,"2015","bway","2.88","0.00",NA,"0.00","4.00",NA,"10.00",NA,NA
519186,"2009","vloc","-0.27","0.02",NA,"0.00","-0.75",NA,"-1.62",NA,NA
519186,"2010","vloc","-0.31","0.00",NA,"0.00","-0.51",NA,"-0.95",NA,NA
519186,"2011","vloc","-0.03","-0.22",NA,"0.00","-0.83",NA,"-1.01",NA,NA
519186,"2012","vloc","-0.17","-0.38",NA,"-0.27","-0.74",NA,"-0.87",NA,NA
519186,"2013","vloc","0.13","-0.90",NA,"0.00","-0.78",NA,"-1.04",NA,NA
519186,"2015","vloc","0.18","0.18",NA,"0.00","-0.94",NA,"-0.45",NA,NA
519186,"2009","hloc","0.13","0.37",NA,"0.00","0.16",NA,"0.75",NA,NA
519186,"2010","hloc","0.33","0.00",NA,"0.00","0.42",NA,"0.43",NA,NA
519186,"2011","hloc","0.34","0.39",NA,"0.00","0.58",NA,"0.33",NA,NA
519186,"2012","hloc","0.14","0.03",NA,"1.06","0.51",NA,"0.14",NA,NA
519186,"2013","hloc","0.19","0.25",NA,"0.00","0.36",NA,"0.16",NA,NA
519186,"2015","hloc","0.41","0.38",NA,"0.00","0.79",NA,"0.57",NA,NA
519186,"2009","pfx_z","12.16","9.44",NA,"0.00","-1.40",NA,"0.64",NA,NA
519186,"2010","pfx_z","9.83","0.00",NA,"0.00","-2.35",NA,"0.23",NA,NA
519186,"2011","pfx_z","10.61","6.85",NA,"0.00","-1.83",NA,"1.38",NA,NA
519186,"2012","pfx_z","10.19","6.38",NA,"4.95","-3.25",NA,"1.62",NA,NA
519186,"2013","pfx_z","11.79","7.81",NA,"0.00","-2.03",NA,"2.66",NA,NA
519186,"2015","pfx_z","10.98","9.63",NA,"0.00","-1.29",NA,"3.35",NA,NA
519186,"2009","pfx_x","5.65","4.93",NA,"0.00","-2.91",NA,"7.50",NA,NA
519186,"2010","pfx_x","5.71","0.00",NA,"0.00","-2.95",NA,"5.35",NA,NA
519186,"2011","pfx_x","4.11","7.07",NA,"0.00","-2.29",NA,"5.34",NA,NA
519186,"2012","pfx_x","3.36","6.13",NA,"7.91","-2.43",NA,"4.34",NA,NA
519186,"2013","pfx_x","3.68","6.91",NA,"0.00","-3.71",NA,"6.47",NA,NA
519186,"2015","pfx_x","4.21","6.65",NA,"0.00","-3.74",NA,"7.51",NA,NA
519186,"2009","maxmph","91.77","84.65",NA,"0.00","82.93",NA,"83.03",NA,NA
519186,"2010","maxmph","93.08","0.00",NA,"0.00","82.57",NA,"85.08",NA,NA
519186,"2011","maxmph","93.80","87.09",NA,"0.00","83.77",NA,"84.35",NA,NA
519186,"2012","maxmph","92.55","85.72",NA,"92.06","82.22",NA,"86.47",NA,NA
519186,"2013","maxmph","92.35","90.25",NA,"0.00","82.00",NA,"85.99",NA,NA
519186,"2015","maxmph","90.89","84.15",NA,"0.00","82.32",NA,"84.28",NA,NA
519186,"2009","mph","89.65","82.80",NA,"0.00","80.46",NA,"81.89",NA,NA
519186,"2010","mph","90.90","0.00",NA,"0.00","80.42",NA,"82.27",NA,NA
519186,"2011","mph","89.98","84.14",NA,"0.00","79.96",NA,"82.52",NA,NA
519186,"2012","mph","89.64","83.34",NA,"89.72","78.99",NA,"82.48",NA,NA
519186,"2013","mph","89.62","83.45",NA,"0.00","79.23",NA,"82.86",NA,NA
519186,"2015","mph","88.57","82.03",NA,"0.00","78.69",NA,"81.68",NA,NA
519437,"2010","bway","8.33","0.00","0.00","0.00","0.00","0.00",NA,NA,NA
519437,"2013","bway","7.09","0.00","4.23","0.00","2.50","0.00",NA,NA,NA
519437,"2014","bway","8.25","0.00","15.38","0.00","2.94","5.60",NA,NA,NA
519437,"2010","vloc","-0.36","0.00","0.00","0.00","-0.55","0.00",NA,NA,NA
519437,"2013","vloc","-0.09","-1.16","-0.30","0.00","-0.23","0.00",NA,NA,NA
519437,"2014","vloc","-0.03","0.07","-0.40","1.34","-1.04","-0.50",NA,NA,NA
519437,"2010","hloc","0.28","0.00","0.00","0.00","0.06","0.00",NA,NA,NA
519437,"2013","hloc","0.27","0.91","0.54","0.00","0.17","0.00",NA,NA,NA
519437,"2014","hloc","0.19","0.83","0.40","-1.67","0.36","0.39",NA,NA,NA
519437,"2010","pfx_z","9.88","0.00","0.00","0.00","-8.29","0.00",NA,NA,NA
519437,"2013","pfx_z","9.78","7.00","2.35","0.00","-7.75","0.00",NA,NA,NA
519437,"2014","pfx_z","9.69","6.34","3.79","3.72","-7.24","5.21",NA,NA,NA
519437,"2010","pfx_x","-7.52","0.00","0.00","0.00","3.15","0.00",NA,NA,NA
519437,"2013","pfx_x","-4.25","-6.66","2.54","0.00","5.38","0.00",NA,NA,NA
519437,"2014","pfx_x","-4.80","-6.22","2.09","-9.61","4.84","0.74",NA,NA,NA
519437,"2010","maxmph","96.14","0.00","0.00","0.00","77.36","0.00",NA,NA,NA
519437,"2013","maxmph","99.52","89.09","93.52","0.00","81.44","0.00",NA,NA,NA
519437,"2014","maxmph","99.26","89.91","92.23","96.74","82.00","94.07",NA,NA,NA
519437,"2010","mph","94.84","0.00","0.00","0.00","76.44","0.00",NA,NA,NA
519437,"2013","mph","96.78","87.92","89.10","0.00","78.37","0.00",NA,NA,NA
519437,"2014","mph","95.92","88.56","90.26","96.74","79.49","91.60",NA,NA,NA
519443,"2013","bway","7.88","7.14",NA,"1.82","5.20","2.11",NA,NA,NA
519443,"2014","bway","5.45","1.47",NA,"1.69","5.14","7.66",NA,NA,NA
519443,"2013","vloc","0.24","-0.36",NA,"-0.03","-0.67","-0.48",NA,NA,NA
519443,"2014","vloc","0.33","-0.56",NA,"0.07","-0.82","-0.24",NA,NA,NA
519443,"2013","hloc","0.35","0.56",NA,"0.82","0.33","0.32",NA,NA,NA
519443,"2014","hloc","0.43","0.71",NA,"0.46","0.24","0.11",NA,NA,NA
519443,"2013","pfx_z","10.67","7.66",NA,"7.87","-8.69","5.55",NA,NA,NA
519443,"2014","pfx_z","10.02","7.59",NA,"8.64","-9.35","3.52",NA,NA,NA
519443,"2013","pfx_x","-2.41","-5.80",NA,"-6.72","4.50","-1.69",NA,NA,NA
519443,"2014","pfx_x","-0.94","-4.41",NA,"-6.33","4.66","0.94",NA,NA,NA
519443,"2013","maxmph","97.03","91.57",NA,"95.20","79.95","92.43",NA,NA,NA
519443,"2014","maxmph","95.73","88.99",NA,"94.87","80.76","91.07",NA,NA,NA
519443,"2013","mph","93.19","86.03",NA,"92.72","77.11","89.09",NA,NA,NA
519443,"2014","mph","91.11","84.63",NA,"91.95","77.09","87.01",NA,NA,NA
519455,"2009","bway","8.88","2.94","6.83","0.00","5.75",NA,NA,NA,NA
519455,"2010","bway","5.26","0.00","1.67","0.00","7.89",NA,NA,NA,NA
519455,"2011","bway","7.88","1.92","8.26","0.00","5.23",NA,NA,NA,NA
519455,"2012","bway","7.37","4.35","7.80","0.00","4.14",NA,NA,NA,NA
519455,"2013","bway","7.49","3.16","5.80","0.00","2.20",NA,NA,NA,NA
519455,"2014","bway","5.54","8.42","9.27","0.00","5.08",NA,NA,NA,NA
519455,"2015","bway","6.49","0.00","6.36","0.00","4.94",NA,NA,NA,NA
519455,"2009","vloc","0.19","-0.72","-0.33","0.00","-0.89",NA,NA,NA,NA
519455,"2010","vloc","0.08","-0.74","-0.63","0.00","-0.70",NA,NA,NA,NA
519455,"2011","vloc","0.21","-0.47","-0.37","0.00","-0.60",NA,NA,NA,NA
519455,"2012","vloc","0.22","-0.54","-0.51","0.00","-1.01",NA,NA,NA,NA
519455,"2013","vloc","0.17","-0.45","-0.70","0.00","-0.88",NA,NA,NA,NA
519455,"2014","vloc","0.41","-0.47","-0.70","0.32","-0.95",NA,NA,NA,NA
519455,"2015","vloc","0.49","-0.64","-0.62","0.00","-1.02",NA,NA,NA,NA
519455,"2009","hloc","0.31","0.70","0.41","0.00","0.25",NA,NA,NA,NA
519455,"2010","hloc","0.27","0.83","0.71","0.00","0.11",NA,NA,NA,NA
519455,"2011","hloc","0.27","0.73","0.34","0.00","0.21",NA,NA,NA,NA
519455,"2012","hloc","0.21","0.95","0.13","0.00","0.42",NA,NA,NA,NA
519455,"2013","hloc","0.23","0.77","0.33","0.00","0.43",NA,NA,NA,NA
519455,"2014","hloc","0.17","0.57","0.29","-0.62","0.31",NA,NA,NA,NA
519455,"2015","hloc","0.25","0.79","0.35","0.00","0.35",NA,NA,NA,NA
519455,"2009","pfx_z","9.52","4.76","1.47","0.00","-4.88",NA,NA,NA,NA
519455,"2010","pfx_z","9.48","7.13","3.93","0.00","-4.59",NA,NA,NA,NA
519455,"2011","pfx_z","8.26","5.25","2.97","0.00","-5.65",NA,NA,NA,NA
519455,"2012","pfx_z","8.49","4.06","2.17","0.00","-6.54",NA,NA,NA,NA
519455,"2013","pfx_z","7.82","4.88","1.05","0.00","-7.15",NA,NA,NA,NA
519455,"2014","pfx_z","8.70","4.76","2.92","3.16","-6.72",NA,NA,NA,NA
519455,"2015","pfx_z","8.37","4.38","3.60","0.00","-5.06",NA,NA,NA,NA
519455,"2009","pfx_x","-4.89","-9.16","2.54","0.00","4.95",NA,NA,NA,NA
519455,"2010","pfx_x","-5.44","-8.19","1.33","0.00","4.93",NA,NA,NA,NA
519455,"2011","pfx_x","-5.51","-8.73","1.88","0.00","5.95",NA,NA,NA,NA
519455,"2012","pfx_x","-4.65","-8.93","2.15","0.00","6.26",NA,NA,NA,NA
519455,"2013","pfx_x","-4.68","-8.65","2.64","0.00","6.54",NA,NA,NA,NA
519455,"2014","pfx_x","-3.81","-8.15","2.47","-6.56","5.63",NA,NA,NA,NA
519455,"2015","pfx_x","-4.38","-8.46","2.06","0.00","3.46",NA,NA,NA,NA
519455,"2009","maxmph","97.30","89.27","92.21","0.00","82.19",NA,NA,NA,NA
519455,"2010","maxmph","96.44","86.95","90.18","0.00","81.01",NA,NA,NA,NA
519455,"2011","maxmph","96.79","89.21","90.54","0.00","82.84",NA,NA,NA,NA
519455,"2012","maxmph","97.92","89.76","91.93","0.00","82.21",NA,NA,NA,NA
519455,"2013","maxmph","97.63","90.31","90.22","0.00","81.70",NA,NA,NA,NA
519455,"2014","maxmph","97.36","90.27","91.54","93.58","82.75",NA,NA,NA,NA
519455,"2015","maxmph","96.21","88.54","92.24","0.00","85.18",NA,NA,NA,NA
519455,"2009","mph","94.10","87.17","86.34","0.00","79.47",NA,NA,NA,NA
519455,"2010","mph","92.92","85.56","86.18","0.00","77.94",NA,NA,NA,NA
519455,"2011","mph","93.87","86.27","86.86","0.00","78.36",NA,NA,NA,NA
519455,"2012","mph","94.63","87.38","87.15","0.00","78.64",NA,NA,NA,NA
519455,"2013","mph","94.64","87.86","86.50","0.00","77.94",NA,NA,NA,NA
519455,"2014","mph","94.58","87.54","88.10","93.58","79.72",NA,NA,NA,NA
519455,"2015","mph","93.44","87.31","87.96","0.00","80.97",NA,NA,NA,NA
523989,"2011","bway","6.57","5.26","3.85","0.00",NA,"0.00",NA,NA,NA
523989,"2012","bway","0.00","0.00","0.00","0.00",NA,"0.00",NA,NA,NA
523989,"2013","bway","2.70","2.33","5.71","0.00",NA,"0.00",NA,NA,NA
523989,"2014","bway","4.70","5.66","5.09","3.33",NA,"5.00",NA,NA,NA
523989,"2015","bway","7.22","2.33","4.50","1.94",NA,"0.00",NA,NA,NA
523989,"2011","vloc","0.06","-0.22","-0.34","0.00",NA,"0.00",NA,NA,NA
523989,"2012","vloc","-0.33","0.32","1.31","0.00",NA,"0.00",NA,NA,NA
523989,"2013","vloc","-0.11","-0.72","-0.98","0.00",NA,"0.00",NA,NA,NA
523989,"2014","vloc","-0.03","-0.53","-0.46","-0.27",NA,"0.37",NA,NA,NA
523989,"2015","vloc","-0.06","-0.76","-0.49","-0.52",NA,"0.00",NA,NA,NA
523989,"2011","hloc","0.36","0.63","0.33","0.00",NA,"0.00",NA,NA,NA
523989,"2012","hloc","-0.29","1.51","1.81","0.00",NA,"0.00",NA,NA,NA
523989,"2013","hloc","0.36","0.03","0.33","0.00",NA,"0.00",NA,NA,NA
523989,"2014","hloc","0.39","0.47","0.38","0.32",NA,"0.08",NA,NA,NA
523989,"2015","hloc","0.22","0.60","0.47","0.39",NA,"0.00",NA,NA,NA
523989,"2011","pfx_z","7.20","2.17","-0.53","0.00",NA,"0.00",NA,NA,NA
523989,"2012","pfx_z","6.16","3.95","2.89","0.00",NA,"0.00",NA,NA,NA
523989,"2013","pfx_z","7.56","3.26","1.47","0.00",NA,"0.00",NA,NA,NA
523989,"2014","pfx_z","7.37","4.29","0.35","4.26",NA,"3.96",NA,NA,NA
523989,"2015","pfx_z","8.11","5.31","1.91","4.95",NA,"0.00",NA,NA,NA
523989,"2011","pfx_x","-7.62","-7.32","4.36","0.00",NA,"0.00",NA,NA,NA
523989,"2012","pfx_x","-8.33","-8.61","4.23","0.00",NA,"0.00",NA,NA,NA
523989,"2013","pfx_x","-7.10","-7.15","3.46","0.00",NA,"0.00",NA,NA,NA
523989,"2014","pfx_x","-8.08","-8.26","2.66","-9.36",NA,"-0.20",NA,NA,NA
523989,"2015","pfx_x","-7.07","-7.75","0.96","-8.69",NA,"0.00",NA,NA,NA
523989,"2011","maxmph","101.07","94.09","91.94","0.00",NA,"0.00",NA,NA,NA
523989,"2012","maxmph","96.40","89.74","84.20","0.00",NA,"0.00",NA,NA,NA
523989,"2013","maxmph","99.28","93.40","90.68","0.00",NA,"0.00",NA,NA,NA
523989,"2014","maxmph","100.40","92.24","89.59","97.66",NA,"92.28",NA,NA,NA
523989,"2015","maxmph","100.43","91.99","93.11","99.89",NA,"0.00",NA,NA,NA
523989,"2011","mph","96.62","88.38","82.61","0.00",NA,"0.00",NA,NA,NA
523989,"2012","mph","94.87","88.92","84.20","0.00",NA,"0.00",NA,NA,NA
523989,"2013","mph","96.00","89.52","85.00","0.00",NA,"0.00",NA,NA,NA
523989,"2014","mph","94.81","87.23","82.78","91.98",NA,"88.83",NA,NA,NA
523989,"2015","mph","95.50","87.19","86.37","94.24",NA,"0.00",NA,NA,NA
525768,"2011","bway","6.27","5.22",NA,NA,"2.22",NA,NA,NA,NA
525768,"2012","bway","6.63","5.15",NA,NA,"3.96",NA,NA,NA,NA
525768,"2013","bway","5.15","5.91",NA,NA,"5.02",NA,NA,NA,NA
525768,"2014","bway","6.33","2.46",NA,NA,"3.48",NA,NA,NA,NA
525768,"2011","vloc","-0.13","-0.58",NA,NA,"-0.90",NA,NA,NA,NA
525768,"2012","vloc","-0.06","-0.48",NA,NA,"-0.72",NA,NA,NA,NA
525768,"2013","vloc","0.08","-0.77",NA,NA,"-0.44",NA,NA,NA,NA
525768,"2014","vloc","-0.15","-0.53",NA,NA,"-1.06",NA,NA,NA,NA
525768,"2011","hloc","0.29","0.11",NA,NA,"0.27",NA,NA,NA,NA
525768,"2012","hloc","0.41","0.21",NA,NA,"0.29",NA,NA,NA,NA
525768,"2013","hloc","0.45","0.28",NA,NA,"0.27",NA,NA,NA,NA
525768,"2014","hloc","0.37","0.12",NA,NA,"0.20",NA,NA,NA,NA
525768,"2011","pfx_z","11.49","10.61",NA,NA,"-11.06",NA,NA,NA,NA
525768,"2012","pfx_z","11.62","10.78",NA,NA,"-11.21",NA,NA,NA,NA
525768,"2013","pfx_z","11.18","10.18",NA,NA,"-11.09",NA,NA,NA,NA
525768,"2014","pfx_z","11.31","10.20",NA,NA,"-10.49",NA,NA,NA,NA
525768,"2011","pfx_x","2.72","4.42",NA,NA,"-4.51",NA,NA,NA,NA
525768,"2012","pfx_x","3.57","4.64",NA,NA,"-3.94",NA,NA,NA,NA
525768,"2013","pfx_x","3.70","5.33",NA,NA,"-4.64",NA,NA,NA,NA
525768,"2014","pfx_x","3.54","4.85",NA,NA,"-4.91",NA,NA,NA,NA
525768,"2011","maxmph","96.42","85.63",NA,NA,"77.52",NA,NA,NA,NA
525768,"2012","maxmph","96.66","86.68",NA,NA,"78.64",NA,NA,NA,NA
525768,"2013","maxmph","96.01","87.62",NA,NA,"78.06",NA,NA,NA,NA
525768,"2014","maxmph","95.94","86.88",NA,NA,"77.84",NA,NA,NA,NA
525768,"2011","mph","93.01","82.83",NA,NA,"74.99",NA,NA,NA,NA
525768,"2012","mph","93.68","83.69",NA,NA,"75.53",NA,NA,NA,NA
525768,"2013","mph","93.81","84.40",NA,NA,"75.10",NA,NA,NA,NA
525768,"2014","mph","92.76","83.53",NA,NA,"74.12",NA,NA,NA,NA
527048,"2011","bway","0.00","0.00","0.00","0.00","0.00",NA,NA,NA,NA
527048,"2012","bway","6.02","6.62","1.52","4.05","8.60",NA,NA,NA,NA
527048,"2013","bway","5.56","4.19","5.06","3.27","1.98",NA,NA,NA,NA
527048,"2014","bway","7.73","4.14","0.99","2.52","3.08",NA,NA,NA,NA
527048,"2015","bway","3.52","3.42","1.92","4.22","7.55",NA,NA,NA,NA
